timestamp,station_id,temperature,humidity,pressure,wind_speed,wind_direction,rain_mm,cloud_cover,weather_type_rule
2026-06-27T14:16:44.998128+00:00,GDN_02,19.67,55.85,995.35,4.43,112,0.49,81,rainy
2026-06-27T14:06:44.998128+00:00,GDN_02,15.91,90.38,1001.18,11.11,158,0.0,42,unstable
2026-06-27T13:56:44.998128+00:00,GDN_02,18.39,71.59,1005.65,11.01,324,0.81,32,rainy
2026-06-27T13:46:44.998128+00:00,GDN_02,20.3,56.01,1008.53,0.08,79,0.34,100,rainy
2026-06-27T13:36:44.998128+00:00,GDN_02,19.51,63.33,999.94,1.59,116,0.0,42,warm
2026-06-27T13:26:44.998128+00:00,GDN_02,19.53,68.23,1009.73,4.77,225,0.35,48,rainy
2026-06-27T13:16:44.998128+00:00,GDN_02,16.11,73.66,1019.44,1.49,257,0.0,58,stable
2026-06-27T13:06:44.998128+00:00,GDN_02,19.36,56.07,1007.5,2.89,323,1.46,26,rainy
2026-06-27T12:56:44.998128+00:00,GDN_02,15.5,87.41,1004.57,3.87,10,1.23,17,rainy
2026-06-27T12:46:44.998128+00:00,GDN_02,17.68,45.95,1018.56,3.21,264,0.79,62,rainy
2026-06-27T12:36:44.998128+00:00,GDN_02,18.53,76.56,1027.41,2.73,9,0.0,89,cloudy
2026-06-27T12:26:44.998128+00:00,GDN_02,17.88,56.95,997.5,8.01,273,0.19,51,stable
2026-06-27T12:16:44.998128+00:00,GDN_02,14.57,61.42,1021.58,1.9,89,0.46,75,rainy
2026-06-27T12:06:44.998128+00:00,GDN_02,18.9,60.41,1027.15,4.1,328,0.82,86,rainy
2026-06-27T11:56:44.998128+00:00,GDN_02,17.78,81.52,1010.09,1.01,333,0.03,60,stable
2026-06-27T11:46:44.998128+00:00,GDN_02,15.94,50.99,1020.61,0.88,264,0.86,50,rainy
2026-06-27T11:36:44.998128+00:00,GDN_02,20.41,69.34,1005.12,9.93,92,0.25,85,windy
2026-06-27T11:26:44.998128+00:00,GDN_02,18.73,85.49,1028.3,10.81,35,0.32,71,rainy
2026-06-27T11:16:44.998128+00:00,GDN_02,15.47,87.82,996.01,8.97,303,0.0,76,unstable
2026-06-27T11:06:44.998128+00:00,GDN_02,17.77,63.44,1016.98,6.46,179,0.03,7,stable
2026-06-27T10:56:44.998128+00:00,GDN_02,20.12,62.43,1002.85,6.24,171,1.05,82,storm-risk
2026-06-27T10:46:44.998128+00:00,GDN_02,16.37,73.47,1002.95,8.29,313,1.53,65,heavy-rain
2026-06-27T10:36:44.998128+00:00,GDN_02,15.11,85.49,999.92,1.1,194,0.94,54,rainy
2026-06-27T10:26:44.998128+00:00,GDN_02,21.34,56.81,1029.45,13.3,91,0.0,10,windy
2026-06-27T10:16:44.998128+00:00,GDN_02,17.37,85.04,995.01,10.49,235,0.0,24,unstable
2026-06-27T10:06:44.998128+00:00,GDN_02,15.34,49.78,1013.49,13.8,219,0.35,58,rainy
2026-06-27T09:56:44.998128+00:00,GDN_02,16.62,91.25,1004.7,12.02,205,1.0,12,rainy
2026-06-27T09:46:44.998128+00:00,GDN_02,19.08,81.55,1012.9,5.64,251,0.0,91,cloudy
2026-06-27T09:36:44.998128+00:00,GDN_02,19.66,82.36,1005.55,9.45,32,1.0,87,rainy
2026-06-27T09:26:44.998128+00:00,GDN_02,19.75,78.65,1001.64,6.86,325,0.66,60,rainy
2026-06-27T09:16:44.998128+00:00,GDN_02,18.1,78.65,996.79,0.64,297,0.0,31,warm
2026-06-27T09:06:44.998128+00:00,GDN_02,18.44,93.6,1022.46,7.07,56,1.76,3,heavy-rain
2026-06-27T08:56:44.998128+00:00,GDN_02,15.06,77.34,1025.6,2.12,295,1.8,32,heavy-rain
2026-06-27T08:46:44.998128+00:00,GDN_02,20.82,78.15,1007.76,8.09,85,0.0,66,stable
2026-06-27T08:36:44.998128+00:00,GDN_02,18.83,48.34,1023.46,2.81,105,1.67,43,heavy-rain
2026-06-27T08:26:44.998128+00:00,GDN_02,15.59,72.69,1004.81,11.0,195,0.0,71,windy
2026-06-27T08:16:44.998128+00:00,GDN_02,21.13,79.83,1009.04,1.38,168,0.33,51,rainy
2026-06-27T08:06:44.998128+00:00,GDN_02,19.73,89.09,1010.75,0.27,222,0.27,78,cloudy
2026-06-27T07:56:44.998128+00:00,GDN_02,18.16,78.94,1008.33,13.29,4,0.1,72,windy
2026-06-27T07:46:44.998128+00:00,GDN_02,18.98,61.25,1022.0,2.5,229,1.23,89,rainy
2026-06-27T07:36:44.998128+00:00,GDN_02,15.37,56.85,997.52,0.78,35,0.0,12,stable
2026-06-27T07:26:44.998128+00:00,GDN_02,16.55,69.69,1027.28,13.18,22,0.34,40,rainy
2026-06-27T07:16:44.998128+00:00,GDN_02,16.63,84.98,1003.34,6.34,292,1.57,15,heavy-rain
2026-06-27T07:06:44.998128+00:00,GDN_02,14.69,66.65,1022.26,7.27,218,1.23,78,rainy
2026-06-27T06:56:44.998128+00:00,GDN_02,18.03,90.01,1001.2,4.3,337,0.92,91,rainy
2026-06-27T06:46:44.998128+00:00,GDN_02,19.09,47.26,1023.35,13.5,280,2.48,6,heavy-rain
2026-06-27T06:36:44.998128+00:00,GDN_02,17.85,57.32,996.91,7.0,96,0.0,86,cloudy
2026-06-27T06:26:44.998128+00:00,GDN_02,21.22,93.39,1004.79,4.76,285,0.11,28,unstable
2026-06-27T06:16:44.998128+00:00,GDN_02,15.65,56.31,1010.31,4.0,46,0.01,95,cloudy
2026-06-27T06:06:44.998128+00:00,GDN_02,16.26,67.73,1027.02,9.14,334,0.0,42,windy
2026-06-27T05:56:44.998128+00:00,GDN_02,17.54,93.6,1026.88,8.98,259,1.45,58,rainy
2026-06-27T05:46:44.998128+00:00,GDN_02,15.51,66.94,1029.85,11.01,188,0.0,7,windy
2026-06-27T05:36:44.998128+00:00,GDN_02,20.95,56.13,1011.31,3.44,59,0.9,64,rainy
2026-06-27T05:26:44.998128+00:00,GDN_02,14.08,70.78,1006.71,8.95,37,0.0,74,cloudy
2026-06-27T05:16:44.998128+00:00,GDN_02,14.98,49.72,1021.32,7.2,147,0.0,77,cloudy
2026-06-27T05:06:44.998128+00:00,GDN_02,18.42,73.11,1005.06,8.07,167,0.0,50,stable
2026-06-27T04:56:44.998128+00:00,GDN_02,17.79,59.34,998.86,2.62,8,0.0,10,stable
2026-06-27T04:46:44.998128+00:00,GDN_02,16.91,48.87,1022.13,13.32,328,0.23,34,windy
2026-06-27T04:36:44.998128+00:00,GDN_02,18.88,86.13,997.1,7.51,323,0.2,15,unstable
2026-06-27T04:26:44.998128+00:00,GDN_02,15.98,79.24,998.79,11.51,116,0.0,50,windy
2026-06-27T04:16:44.998128+00:00,GDN_02,17.93,85.62,1017.06,0.77,2,0.28,82,cloudy
2026-06-27T04:06:44.998128+00:00,GDN_02,20.22,46.86,1021.41,2.01,197,0.0,96,cloudy
2026-06-27T03:56:44.998128+00:00,GDN_02,14.55,79.53,1017.18,2.6,274,0.0,20,stable
2026-06-27T03:46:44.998128+00:00,GDN_02,18.54,65.6,997.0,9.1,26,1.02,22,rainy
2026-06-27T03:36:44.998128+00:00,GDN_02,14.69,50.81,1003.99,12.39,242,0.29,23,windy
2026-06-27T03:26:44.998128+00:00,GDN_02,19.13,49.95,1017.27,2.75,37,2.05,52,heavy-rain
2026-06-27T03:16:44.998128+00:00,GDN_02,18.65,69.56,1028.86,8.75,100,0.25,15,warm
2026-06-27T03:06:44.998128+00:00,GDN_02,18.36,54.38,1008.19,5.49,241,1.38,13,rainy
2026-06-27T02:56:44.998128+00:00,GDN_02,21.34,92.63,997.58,2.91,62,0.0,87,unstable
2026-06-27T02:46:44.998128+00:00,GDN_02,17.27,73.05,1026.34,4.86,49,0.0,88,cloudy
2026-06-27T02:36:44.998128+00:00,GDN_02,18.98,71.04,1017.86,5.28,1,0.0,29,warm
2026-06-27T02:26:44.998128+00:00,GDN_02,20.19,86.24,1000.05,0.5,240,0.09,76,unstable
2026-06-27T02:16:44.998128+00:00,GDN_02,19.27,46.58,1013.99,11.52,353,0.32,90,rainy
2026-06-27T02:06:44.998128+00:00,GDN_02,18.71,84.12,1022.12,4.48,179,0.0,91,cloudy
2026-06-27T01:56:44.998128+00:00,GDN_02,21.21,87.4,1001.95,6.44,207,1.7,95,storm-risk
2026-06-27T01:46:44.998128+00:00,GDN_02,15.1,72.63,1004.56,4.14,346,0.0,5,stable
2026-06-27T01:36:44.998128+00:00,GDN_02,19.36,83.21,1015.62,4.92,349,1.89,43,heavy-rain
2026-06-27T01:26:44.998128+00:00,GDN_02,17.42,57.24,1022.38,1.36,165,0.0,36,stable
2026-06-27T01:16:44.998128+00:00,GDN_02,17.95,80.15,1028.17,12.39,202,0.76,38,rainy
2026-06-27T01:06:44.998128+00:00,GDN_02,21.17,76.17,1013.86,6.47,234,1.31,89,rainy
2026-06-27T00:56:44.998128+00:00,GDN_02,20.69,77.99,1022.33,9.63,286,1.99,36,heavy-rain
2026-06-27T00:46:44.998128+00:00,GDN_02,14.3,46.05,1014.91,0.91,291,0.01,41,stable
2026-06-27T00:36:44.998128+00:00,GDN_02,21.14,87.94,1004.68,3.34,35,2.19,15,heavy-rain
2026-06-27T00:26:44.998128+00:00,GDN_02,18.47,54.95,998.71,11.59,279,1.63,84,storm-risk
2026-06-27T00:16:44.998128+00:00,GDN_02,19.86,93.89,1029.11,0.6,143,0.22,14,warm
2026-06-27T00:06:44.998128+00:00,GDN_02,14.03,64.47,998.62,8.82,234,0.02,69,stable
2026-06-26T23:56:44.998128+00:00,GDN_02,17.91,94.27,996.29,13.47,267,0.14,8,unstable
2026-06-26T23:46:44.998128+00:00,GDN_02,14.49,92.03,1015.94,10.03,284,0.37,54,rainy
2026-06-26T23:36:44.998128+00:00,GDN_02,16.31,84.99,1023.55,4.43,339,0.34,43,rainy
2026-06-26T23:26:44.998128+00:00,GDN_02,14.36,82.0,1009.77,1.52,357,1.0,1,rainy
2026-06-26T23:16:44.998128+00:00,GDN_02,18.87,87.34,998.59,1.51,297,0.21,94,unstable
2026-06-26T23:06:44.998128+00:00,GDN_02,17.47,94.59,998.64,9.42,162,0.0,52,unstable
2026-06-26T22:56:44.998128+00:00,GDN_02,16.81,50.65,1023.28,5.33,11,1.5,57,rainy
2026-06-26T22:46:44.998128+00:00,GDN_02,17.85,85.35,1027.41,6.21,242,1.95,68,heavy-rain
2026-06-26T22:36:44.998128+00:00,GDN_02,15.57,51.45,1015.81,0.97,90,0.16,87,cloudy
2026-06-26T22:26:44.998128+00:00,GDN_02,19.53,80.08,1000.93,10.49,290,0.0,89,unstable
2026-06-26T22:16:44.998128+00:00,GDN_02,14.31,47.41,1010.56,5.04,10,0.69,5,rainy
2026-06-26T22:06:44.998128+00:00,GDN_02,14.51,59.5,1025.28,5.31,318,0.0,90,cloudy
2026-06-26T21:56:44.998128+00:00,GDN_02,20.64,94.64,998.09,11.44,77,0.0,12,unstable
2026-06-26T21:46:44.998128+00:00,GDN_02,19.06,66.26,1000.99,10.89,11,0.62,38,rainy
2026-06-26T21:36:44.998128+00:00,GDN_02,19.03,74.08,1021.26,6.16,93,1.32,20,rainy
2026-06-26T21:26:44.998128+00:00,GDN_02,17.49,90.55,997.16,11.37,13,0.0,3,unstable
2026-06-26T21:16:44.998128+00:00,GDN_02,15.62,53.28,1016.35,9.25,289,0.96,62,rainy
2026-06-26T21:06:44.998128+00:00,GDN_02,14.62,82.18,998.08,3.73,132,0.34,53,rainy
2026-06-26T20:56:44.998128+00:00,GDN_02,18.9,84.24,1006.06,12.39,302,0.47,11,rainy
2026-06-26T20:46:44.998128+00:00,GDN_02,16.07,48.44,1008.01,11.79,141,0.32,39,rainy
2026-06-26T20:36:44.998128+00:00,GDN_02,20.86,92.28,1013.08,12.92,307,1.22,80,rainy
2026-06-26T20:26:44.998128+00:00,GDN_02,20.73,74.23,1006.78,7.46,216,1.72,22,heavy-rain
2026-06-26T20:16:44.998128+00:00,GDN_02,21.38,82.65,1013.74,6.98,192,1.55,16,heavy-rain
2026-06-26T20:06:44.998128+00:00,GDN_02,14.42,49.91,1026.89,5.95,184,0.0,57,stable
2026-06-26T19:56:44.998128+00:00,GDN_02,20.79,77.91,1015.45,7.86,135,2.9,70,heavy-rain
2026-06-26T19:46:44.998128+00:00,GDN_02,18.61,74.09,1004.73,8.75,309,0.67,32,rainy
2026-06-26T19:36:44.998128+00:00,GDN_02,15.49,53.07,1025.37,13.39,157,0.96,75,rainy
2026-06-26T19:26:44.998128+00:00,GDN_02,19.99,91.24,1020.47,8.5,185,0.0,60,stable
2026-06-26T19:16:44.998128+00:00,GDN_02,15.41,65.82,1011.31,2.31,46,0.5,66,rainy
2026-06-26T19:06:44.998128+00:00,GDN_02,20.12,56.12,1008.03,0.57,14,0.0,38,warm
2026-06-26T18:56:44.998128+00:00,GDN_02,20.21,84.54,999.25,6.09,173,0.0,51,unstable
2026-06-26T18:46:44.998128+00:00,GDN_02,16.4,84.04,1005.64,11.99,5,1.79,20,heavy-rain
2026-06-26T18:36:44.998128+00:00,GDN_02,19.07,45.25,1000.19,2.32,245,0.77,12,rainy
2026-06-26T18:26:44.998128+00:00,GDN_02,20.18,83.12,1022.08,11.67,59,0.0,7,windy
2026-06-26T18:16:44.998128+00:00,GDN_02,18.03,74.86,997.11,12.39,29,1.03,61,rainy
2026-06-26T18:06:44.998128+00:00,GDN_02,15.88,94.18,1017.5,1.69,175,0.12,28,stable
2026-06-26T17:56:44.998128+00:00,GDN_02,20.58,53.66,1024.99,4.75,11,0.55,12,rainy
2026-06-26T17:46:44.998128+00:00,GDN_02,18.75,57.14,1011.45,11.95,24,1.87,68,heavy-rain
2026-06-26T17:36:44.998128+00:00,GDN_02,21.86,83.08,1022.85,12.16,345,0.54,31,rainy
2026-06-26T17:26:44.998128+00:00,GDN_02,20.95,48.9,1006.56,13.92,262,0.0,74,windy
2026-06-26T17:16:44.998128+00:00,GDN_02,18.32,51.45,1023.95,7.03,96,1.92,80,heavy-rain
2026-06-26T17:06:44.998128+00:00,GDN_02,17.07,61.27,1022.73,7.51,256,0.95,88,rainy
2026-06-26T16:56:44.998128+00:00,GDN_02,20.79,86.35,1019.59,4.18,248,0.0,81,cloudy
2026-06-26T16:46:44.998128+00:00,GDN_02,17.48,45.33,1002.69,2.89,159,0.0,34,stable
2026-06-26T16:36:44.998128+00:00,GDN_02,16.66,92.66,1008.84,10.54,250,0.66,76,rainy
2026-06-26T16:26:44.998128+00:00,GDN_02,14.42,91.29,998.35,2.74,46,1.55,77,heavy-rain
2026-06-26T16:16:44.998128+00:00,GDN_02,21.89,91.29,1022.51,5.64,238,0.43,37,rainy
2026-06-26T16:06:44.998128+00:00,GDN_02,17.3,92.93,1000.65,5.15,111,1.72,16,heavy-rain
2026-06-26T15:56:44.998128+00:00,GDN_02,18.83,57.29,1015.23,13.52,86,0.0,54,windy
2026-06-26T15:46:44.998128+00:00,GDN_02,20.27,93.44,1010.19,7.91,295,0.12,30,warm
2026-06-26T15:36:44.998128+00:00,GDN_02,17.73,79.96,1024.78,10.11,94,0.0,2,windy
2026-06-26T15:26:44.998128+00:00,GDN_02,15.95,61.2,1018.12,11.37,181,1.06,61,rainy
2026-06-26T15:16:44.998128+00:00,GDN_02,19.13,64.21,1007.3,10.17,9,0.0,49,windy
2026-06-26T15:06:44.998128+00:00,GDN_02,20.88,67.93,1013.99,12.83,60,0.92,66,rainy
2026-06-26T14:56:44.998128+00:00,GDN_02,21.91,82.38,1023.35,12.51,330,0.58,3,rainy
2026-06-26T14:46:44.998128+00:00,GDN_02,17.27,79.53,1012.74,1.27,284,0.11,29,stable
2026-06-26T14:36:44.998128+00:00,GDN_02,18.77,52.68,1004.57,1.01,191,2.14,3,heavy-rain
2026-06-26T14:26:44.998128+00:00,GDN_02,21.84,53.41,1015.26,2.91,347,0.0,100,cloudy
2026-06-26T14:16:44.998128+00:00,GDN_02,14.59,49.94,1024.08,9.4,349,0.0,64,windy
2026-06-26T14:06:44.998128+00:00,GDN_02,18.0,86.59,1006.24,9.73,222,1.19,92,rainy
2026-06-26T13:56:44.998128+00:00,GDN_02,18.44,60.01,1020.4,3.27,232,0.0,40,warm
2026-06-26T13:46:44.998128+00:00,GDN_02,20.62,86.34,1012.72,1.76,302,0.0,47,warm
2026-06-26T13:36:44.998128+00:00,GDN_02,14.96,55.34,997.19,8.13,302,0.66,79,rainy
2026-06-26T13:26:44.998128+00:00,GDN_02,21.84,47.12,1026.3,5.24,71,0.92,10,rainy
2026-06-26T13:16:44.998128+00:00,GDN_02,17.74,51.13,1010.66,5.63,22,0.93,19,rainy
2026-06-26T13:06:44.998128+00:00,GDN_02,16.88,66.34,1010.8,1.54,186,0.0,4,stable
2026-06-26T12:56:44.998128+00:00,GDN_02,19.95,71.12,1020.16,11.73,76,0.0,55,windy
2026-06-26T12:46:44.998128+00:00,GDN_02,15.75,88.68,1022.1,6.51,68,1.31,22,rainy
2026-06-26T12:36:44.998128+00:00,GDN_02,15.03,80.48,1012.94,12.84,284,1.56,53,heavy-rain
2026-06-26T12:26:44.998128+00:00,GDN_02,14.55,94.45,1009.23,9.98,21,1.35,0,rainy
2026-06-26T12:16:44.998128+00:00,GDN_02,20.63,91.66,1004.06,6.42,319,0.16,70,unstable
2026-06-26T12:06:44.998128+00:00,GDN_02,16.53,45.73,1020.99,0.16,49,1.22,67,rainy
2026-06-26T11:56:44.998128+00:00,GDN_02,19.94,80.61,999.65,1.48,134,0.0,38,unstable
2026-06-26T11:46:44.998128+00:00,GDN_02,16.22,69.29,1003.81,0.88,89,2.21,51,heavy-rain
2026-06-26T11:36:44.998128+00:00,GDN_02,17.4,64.4,1012.02,4.71,345,0.0,3,stable
2026-06-26T11:26:44.998128+00:00,GDN_02,18.17,92.26,1004.74,2.2,156,0.99,84,rainy
2026-06-26T11:16:44.998128+00:00,GDN_02,18.1,51.59,1004.87,6.13,181,0.0,34,warm
2026-06-26T11:06:44.998128+00:00,GDN_02,18.67,80.94,1013.67,10.09,289,0.92,20,rainy
2026-06-26T10:56:44.998128+00:00,GDN_02,18.94,78.92,1001.12,7.29,84,1.31,27,rainy
2026-06-26T10:46:44.998128+00:00,GDN_02,18.36,45.55,1022.13,3.15,98,0.0,89,cloudy
2026-06-26T10:36:44.998128+00:00,GDN_02,16.64,63.88,1013.28,8.87,72,0.0,78,cloudy
2026-06-26T10:26:44.998128+00:00,GDN_02,17.34,57.95,1007.49,1.39,105,2.71,46,heavy-rain
2026-06-26T10:16:44.998128+00:00,GDN_02,21.36,68.5,1021.55,0.14,31,1.35,5,rainy
2026-06-26T10:06:44.998128+00:00,GDN_02,16.6,45.23,996.05,11.31,295,1.04,98,storm-risk
2026-06-26T09:56:44.998128+00:00,GDN_02,14.57,61.35,1005.35,6.2,349,1.08,63,rainy
2026-06-26T09:46:44.998128+00:00,GDN_02,21.1,75.89,1008.99,2.82,101,2.87,6,heavy-rain
2026-06-26T09:36:44.998128+00:00,GDN_02,19.91,93.59,1010.23,9.15,236,0.53,57,rainy
2026-06-26T09:26:44.998128+00:00,GDN_02,17.38,92.52,1019.54,12.36,334,0.0,83,windy
2026-06-26T09:16:44.998128+00:00,GDN_02,19.03,59.71,1006.68,6.15,171,0.75,49,rainy
2026-06-26T09:06:44.998128+00:00,GDN_02,21.22,71.93,1014.92,3.37,15,0.0,56,stable
2026-06-26T08:56:44.998128+00:00,GDN_02,18.4,76.58,1028.96,2.71,316,2.05,79,heavy-rain
2026-06-26T08:46:44.998128+00:00,GDN_02,18.25,74.55,1004.5,9.77,23,0.0,61,windy
2026-06-26T08:36:44.998128+00:00,GDN_02,19.34,73.01,1019.68,5.74,307,0.0,65,stable
2026-06-26T08:26:44.998128+00:00,GDN_02,16.4,49.98,1000.81,6.91,40,1.22,89,storm-risk
2026-06-26T08:16:44.998128+00:00,GDN_02,19.52,72.36,1001.11,11.13,50,0.03,91,windy
2026-06-26T08:06:44.998128+00:00,GDN_02,21.2,49.58,1004.71,0.09,203,1.33,40,rainy
2026-06-26T07:56:44.998128+00:00,GDN_02,20.49,47.13,1007.71,4.2,169,0.69,23,rainy
2026-06-26T07:46:44.998128+00:00,GDN_02,19.49,91.15,1008.37,11.69,324,0.86,69,rainy
2026-06-26T07:36:44.998128+00:00,GDN_02,14.47,46.62,998.35,2.29,7,0.32,12,rainy
2026-06-26T07:26:44.998128+00:00,GDN_02,17.2,72.74,1011.36,11.02,336,0.45,91,rainy
2026-06-26T07:16:44.998128+00:00,GDN_02,17.92,49.55,1013.57,0.8,123,0.99,56,rainy
2026-06-26T07:06:44.998128+00:00,GDN_02,16.76,55.1,1004.65,11.7,324,0.66,67,rainy
2026-06-26T06:56:44.998128+00:00,GDN_02,17.33,91.05,1001.21,4.81,20,0.85,32,rainy
2026-06-26T06:46:44.998128+00:00,GDN_02,15.41,54.87,1008.03,9.42,271,0.0,67,windy
2026-06-26T06:36:44.998128+00:00,GDN_02,19.07,87.81,1014.47,4.73,49,0.58,99,rainy
2026-06-26T06:26:44.998128+00:00,GDN_02,20.92,86.82,1007.44,3.89,227,0.87,88,rainy
2026-06-26T06:16:44.998128+00:00,GDN_02,18.2,78.5,1029.02,2.85,186,0.0,38,warm
2026-06-26T06:06:44.998128+00:00,GDN_02,15.77,51.76,1022.49,10.79,289,0.03,94,windy
2026-06-26T05:56:44.998128+00:00,GDN_02,15.57,51.38,1000.57,2.86,259,0.67,90,rainy
2026-06-26T05:46:44.998128+00:00,GDN_02,15.99,54.55,1006.08,8.94,51,0.64,33,rainy
2026-06-26T05:36:44.998128+00:00,GDN_02,21.72,69.0,997.48,8.44,158,0.75,15,rainy
2026-06-26T05:26:44.998128+00:00,GDN_02,21.15,93.59,999.05,3.96,96,0.0,15,unstable
2026-06-26T05:16:44.998128+00:00,GDN_02,14.46,77.1,1015.05,9.41,275,0.76,85,rainy
2026-06-26T05:06:44.998128+00:00,GDN_02,18.17,94.53,1023.61,10.68,342,0.71,42,rainy
2026-06-26T04:56:44.998128+00:00,GDN_02,15.46,81.29,1010.99,0.47,223,0.0,71,cloudy
2026-06-26T04:46:44.998128+00:00,GDN_02,15.14,63.81,1009.49,9.39,107,0.0,6,windy
2026-06-26T04:36:44.998128+00:00,GDN_02,20.21,76.3,1020.98,7.53,146,0.0,75,cloudy
2026-06-26T04:26:44.998128+00:00,GDN_02,16.61,86.26,1027.98,10.94,71,1.52,23,heavy-rain
2026-06-26T04:16:44.998128+00:00,GDN_02,20.78,55.12,1027.11,13.69,329,0.0,93,windy
2026-06-26T04:06:44.998128+00:00,GDN_02,15.1,94.03,1014.32,13.88,347,2.07,30,heavy-rain
2026-06-26T03:56:44.998128+00:00,GDN_02,20.58,70.22,1019.47,1.6,188,0.76,29,rainy
2026-06-26T03:46:44.998128+00:00,GDN_02,17.32,58.78,1000.38,10.46,333,0.0,12,windy
2026-06-26T03:36:44.998128+00:00,GDN_02,16.31,48.69,1015.46,6.3,112,1.22,52,rainy
2026-06-26T03:26:44.998128+00:00,GDN_02,20.81,92.71,1017.52,13.27,181,0.88,37,rainy
2026-06-26T03:16:44.998128+00:00,GDN_02,17.71,62.99,1001.65,6.4,330,0.0,13,stable
2026-06-26T03:06:44.998128+00:00,GDN_02,18.56,85.06,1025.56,13.72,302,1.92,28,heavy-rain
2026-06-26T02:56:44.998128+00:00,GDN_02,18.7,66.49,1013.84,0.32,3,2.15,49,heavy-rain
2026-06-26T02:46:44.998128+00:00,GDN_02,19.01,80.26,1007.94,3.25,259,0.65,13,rainy
2026-06-26T02:36:44.998128+00:00,GDN_02,19.75,62.32,1015.32,0.01,68,0.0,11,warm
2026-06-26T02:26:44.998128+00:00,GDN_02,17.31,50.08,1003.73,13.04,221,0.15,25,windy
2026-06-26T02:16:44.998128+00:00,GDN_02,20.19,54.06,1023.3,12.57,6,2.13,79,heavy-rain
2026-06-26T02:06:44.998128+00:00,GDN_02,20.94,58.17,1025.86,3.36,65,0.0,32,warm
2026-06-26T01:56:44.998128+00:00,GDN_02,17.89,91.07,1000.26,0.26,276,2.15,28,heavy-rain
2026-06-26T01:46:44.998128+00:00,GDN_02,15.58,57.24,1007.49,13.16,222,1.19,14,rainy
2026-06-26T01:36:44.998128+00:00,GDN_02,15.95,92.15,1026.34,11.09,132,0.41,41,rainy
2026-06-26T01:26:44.998128+00:00,GDN_02,15.97,92.97,1003.44,0.34,97,1.35,54,rainy
2026-06-26T01:16:44.998128+00:00,GDN_02,17.71,68.61,1008.2,6.0,342,0.73,62,rainy
2026-06-26T01:06:44.998128+00:00,GDN_02,14.53,63.59,1006.07,9.14,183,1.83,22,heavy-rain
2026-06-26T00:56:44.998128+00:00,GDN_02,17.23,69.32,1014.66,9.0,325,2.4,72,heavy-rain
2026-06-26T00:46:44.998128+00:00,GDN_02,15.4,78.41,1004.62,3.22,7,0.0,46,stable
2026-06-26T00:36:44.998128+00:00,GDN_02,19.0,67.8,1028.98,12.19,127,0.91,1,rainy
2026-06-26T00:26:44.998128+00:00,GDN_02,14.04,60.73,1026.84,8.83,357,0.0,13,stable
2026-06-26T00:16:44.998128+00:00,GDN_02,16.41,63.89,1008.84,11.48,156,0.93,1,rainy
2026-06-26T00:06:44.998128+00:00,GDN_02,18.43,90.6,1000.62,4.79,201,2.0,5,heavy-rain
2026-06-25T23:56:44.998128+00:00,GDN_02,16.47,82.26,996.16,0.61,243,0.0,91,unstable
2026-06-25T23:46:44.998128+00:00,GDN_02,16.61,91.29,1008.02,12.75,294,0.0,11,windy
2026-06-25T23:36:44.998128+00:00,GDN_02,21.27,78.8,1018.66,3.33,70,0.12,34,warm
2026-06-25T23:26:44.998128+00:00,GDN_02,17.04,63.06,1007.28,1.83,231,0.49,67,rainy
2026-06-25T23:16:44.998128+00:00,GDN_02,18.82,77.8,1007.78,7.72,30,0.56,69,rainy
2026-06-25T23:06:44.998128+00:00,GDN_02,14.34,83.51,1002.86,3.71,59,0.0,71,unstable
2026-06-25T22:56:44.998128+00:00,GDN_02,17.78,90.94,1005.42,12.36,54,0.15,27,windy
2026-06-25T22:46:44.998128+00:00,GDN_02,14.39,78.98,1002.25,3.56,84,0.29,82,cloudy
2026-06-25T22:36:44.998128+00:00,GDN_02,19.45,94.12,1021.6,6.9,64,1.15,26,rainy
2026-06-25T22:26:44.998128+00:00,GDN_02,19.3,74.45,1008.42,12.81,50,0.0,30,windy
2026-06-25T22:16:44.998128+00:00,GDN_02,14.82,65.77,1025.74,0.05,195,0.0,44,stable
2026-06-25T22:06:44.998128+00:00,GDN_02,18.66,64.66,1016.37,11.2,6,0.0,34,windy
2026-06-29T09:16:45.102145+00:00,GDY_01,13.24,69.9,1005.18,3.33,313,0.0,38,stable
2026-06-29T09:06:45.102145+00:00,GDY_01,13.42,72.68,1021.49,11.01,63,0.0,32,windy
2026-06-29T08:56:45.102145+00:00,GDY_01,19.86,83.26,1008.77,0.66,161,1.8,97,heavy-rain
2026-06-29T08:46:45.102145+00:00,GDY_01,18.67,68.76,1012.8,12.77,300,0.0,61,windy
2026-06-29T08:36:45.102145+00:00,GDY_01,20.17,50.36,1024.1,12.07,256,0.0,35,windy
2026-06-29T08:26:45.102145+00:00,GDY_01,14.58,62.84,1025.79,12.7,270,1.5,60,rainy
2026-06-29T08:16:45.102145+00:00,GDY_01,14.7,93.09,1003.69,7.26,311,1.9,93,storm-risk
2026-06-29T08:06:45.102145+00:00,GDY_01,16.18,47.75,1013.03,2.48,279,0.61,82,rainy
2026-06-29T07:56:45.102145+00:00,GDY_01,19.98,55.16,1002.65,11.9,301,0.12,37,windy
2026-06-29T07:46:45.102145+00:00,GDY_01,17.64,45.42,1021.88,2.13,22,0.25,78,cloudy
2026-06-29T07:36:45.102145+00:00,GDY_01,20.18,83.25,997.39,4.26,38,0.0,76,unstable
